Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Total Packets,Percent Filtered,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",52879,1,44,245,1,100,1,44,0,0,1105.371759,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",64366,1,44,245,1,100,1,44,0,0,1113.774319,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",51364,1,44,245,1,100,1,44,0,0,1123.698309,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",60234,1,44,245,1,100,1,44,0,0,1133.699988,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",62717,1,44,245,1,100,1,44,0,0,1147.317245,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",49221,1,44,245,1,100,1,44,0,0,1154.117848,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",54697,1,44,245,1,100,1,44,0,0,1163.241394,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",63066,1,44,245,1,100,1,44,0,0,1174.689622,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",54052,1,44,245,1,100,1,44,0,0,1183.699442,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",63267,1,44,245,1,100,1,44,0,0,1194.873745,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",61260,1,44,245,1,100,1,44,0,0,1206.184476,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",63891,1,44,245,1,100,1,44,0,0,1217.340257,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",54133,1,44,245,1,100,1,44,0,0,1224.516091,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",65433,1,44,245,1,100,1,44,0,0,1234.633235,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",50266,1,44,245,1,100,1,44,0,0,1244.712359,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",64418,1,44,245,1,100,1,44,0,0,1255.510912,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",55449,1,44,245,1,100,1,44,0,0,1267.747348,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",54257,1,44,245,1,100,1,44,0,0,1273.942858,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",59187,1,44,245,1,100,1,44,0,0,1287.67558,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",63211,1,44,245,1,100,1,44,0,0,1295.880806,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",53124,1,44,245,1,100,1,44,0,0,1305.805589,0,"",""
"fe80::64a2:8cf8:b442:b2d0",5683,"fe80::b8d0:aa3c:be56:a8dc",54003,1,44,245,1,100,1,44,0,0,1316.86458,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",50221,1,43,1,1,100,1,43,0,0,14.53161,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61292,1,43,3,1,100,1,43,0,0,25.561704,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61467,1,42,5,1,100,1,42,0,0,35.057857,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",49395,1,43,7,1,100,1,43,0,0,44.671427,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52114,1,43,9,1,100,1,43,0,0,55.298766,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54687,1,43,11,1,100,1,43,0,0,63.075453,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",64134,1,43,13,1,100,1,43,0,0,73.841752,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55702,2,86,15,2,100,2,86,0,0,83.945287,0.003540000000000987,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60577,1,43,17,1,100,1,43,0,0,94.23984,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52169,1,43,19,1,100,1,43,0,0,105.648796,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",58604,1,43,21,1,100,1,43,0,0,113.953589,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",49417,1,43,23,1,100,1,43,0,0,125.108637,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",65135,1,43,25,1,100,1,43,0,0,136.445306,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55489,1,43,27,1,100,1,43,0,0,142.909736,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",51993,2,86,29,2,100,2,86,0,0,155.903683,0.004728999999997541,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52584,1,43,31,1,100,1,43,0,0,163.775878,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59972,1,43,33,1,100,1,43,0,0,174.950791,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63021,1,43,35,1,100,1,43,0,0,183.643204,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54163,1,43,37,1,100,1,43,0,0,196.811356,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61216,1,43,39,1,100,1,43,0,0,204.160724,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",58208,1,43,41,1,100,1,43,0,0,212.620009,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",62281,1,43,43,1,100,1,43,0,0,223.913226,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60818,1,43,45,1,100,1,43,0,0,234.876921,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",51581,1,43,47,1,100,1,43,0,0,244.350127,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59329,1,43,49,1,100,1,43,0,0,253.238745,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63209,1,43,51,1,100,1,43,0,0,266.249902,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63826,1,43,53,1,100,1,43,0,0,273.14699,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60275,1,43,55,1,100,1,43,0,0,284.515729,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54638,1,43,57,1,100,1,43,0,0,295.069559,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",58139,1,43,59,1,100,1,43,0,0,302.767428,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",50678,1,43,61,1,100,1,43,0,0,315.213251,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",57391,1,43,63,1,100,1,43,0,0,326.256374,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63737,1,43,65,1,100,1,43,0,0,335.178802,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52094,1,43,67,1,100,1,43,0,0,346.274226,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",53395,1,43,69,1,100,1,43,0,0,355.55733,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",51091,1,43,71,1,100,1,43,0,0,364.015456,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",50586,1,43,73,1,100,1,43,0,0,375.152349,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55197,1,43,75,1,100,1,43,0,0,386.795378,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59577,1,43,77,1,100,1,43,0,0,393.538066,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54739,1,43,79,1,100,1,43,0,0,407.406759,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",53651,1,43,81,1,100,1,43,0,0,416.493779,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59478,1,43,83,1,100,1,43,0,0,425.012079,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63644,1,43,85,1,100,1,43,0,0,435.29052,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55634,1,43,87,1,100,1,43,0,0,445.468906,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",58138,1,43,89,1,100,1,43,0,0,456.152543,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",62615,1,43,91,1,100,1,43,0,0,464.515435,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",56268,1,43,93,1,100,1,43,0,0,474.227169,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60885,1,43,95,1,100,1,43,0,0,485.870687,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",51181,1,43,97,1,100,1,43,0,0,494.037739,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",53401,1,43,99,1,100,1,43,0,0,502.968772,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",50176,1,43,101,1,100,1,43,0,0,513.437834,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60980,1,44,103,1,100,1,44,0,0,525.083823,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",64613,1,44,105,1,100,1,44,0,0,534.033104,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61446,1,43,107,1,100,1,43,0,0,547.587746,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",50982,1,44,109,1,100,1,44,0,0,557.044597,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55233,1,44,111,1,100,1,44,0,0,564.66795,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54389,1,44,113,1,100,1,44,0,0,575.026765,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",58657,1,44,115,1,100,1,44,0,0,585.925404,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",65053,1,44,117,1,100,1,44,0,0,594.993781,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55971,1,44,119,1,100,1,44,0,0,605.890009,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61812,1,44,121,1,100,1,44,0,0,615.329223,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61383,1,44,123,1,100,1,44,0,0,623.494963,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63469,1,44,125,1,100,1,44,0,0,636.152523,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",49746,1,44,127,1,100,1,44,0,0,645.396935,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59458,1,44,129,1,100,1,44,0,0,653.331227,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",56781,1,44,131,1,100,1,44,0,0,667.180421,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",53888,1,44,133,1,100,1,44,0,0,674.449354,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",64984,1,44,135,1,100,1,44,0,0,685.663234,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",62723,1,44,137,1,100,1,44,0,0,695.782605,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52297,1,44,139,1,100,1,44,0,0,705.434654,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52582,1,44,141,1,100,1,44,0,0,717.312642,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52993,1,44,143,1,100,1,44,0,0,725.519668,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59829,1,44,145,1,100,1,44,0,0,737.536189,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60160,1,44,147,1,100,1,44,0,0,744.668449,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63969,1,44,149,1,100,1,44,0,0,754.065584,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54205,1,44,151,1,100,1,44,0,0,763.073085,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54113,2,88,153,2,100,2,88,0,0,773.661823,0.008513999999991029,82687,0
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",65434,1,44,155,1,100,1,44,0,0,785.382358,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54407,1,44,157,1,100,1,44,0,0,796.595811,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60214,1,44,159,1,100,1,44,0,0,807.089254,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55283,1,44,161,1,100,1,44,0,0,814.515059,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",53492,1,44,163,1,100,1,44,0,0,827.252536,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63179,1,44,165,1,100,1,44,0,0,834.500048,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",56070,1,44,167,1,100,1,44,0,0,847.316769,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59907,1,44,169,1,100,1,44,0,0,855.543263,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63023,1,44,171,1,100,1,44,0,0,862.949143,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60284,1,44,173,1,100,1,44,0,0,873.128383,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52398,1,44,175,1,100,1,44,0,0,887.328519,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61228,1,44,177,1,100,1,44,0,0,894.754844,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",62834,1,44,179,1,100,1,44,0,0,906.125932,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54273,1,44,181,1,100,1,44,0,0,914.254842,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63661,1,44,183,1,100,1,44,0,0,927.55872,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",49419,1,44,185,1,100,1,44,0,0,935.414407,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",51512,1,44,187,1,100,1,44,0,0,944.791677,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",51364,2,88,189,2,100,2,88,0,0,952.861695,170.02423899999985,4,0
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60636,1,44,191,1,100,1,44,0,0,967.47606,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55397,1,44,193,1,100,1,44,0,0,976.970137,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",62715,1,44,195,1,100,1,44,0,0,985.741277,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52136,1,44,197,1,100,1,44,0,0,996.781135,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",57027,1,44,199,1,100,1,44,0,0,1003.44534,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63472,1,44,241,1,100,1,44,0,0,1024.894362,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",57353,1,44,279,1,100,1,44,0,0,1033.922917,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60329,1,44,281,1,100,1,44,0,0,1044.465549,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52631,1,44,283,1,100,1,44,0,0,1056.389704,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",64804,1,44,285,1,100,1,44,0,0,1065.378408,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",62150,1,44,287,1,100,1,44,0,0,1074.366411,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52908,1,44,289,1,100,1,44,0,0,1083.488919,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",49409,1,44,291,1,100,1,44,0,0,1094.9979,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",52879,1,44,293,1,100,1,44,0,0,1106.271221,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",64366,1,44,295,1,100,1,44,0,0,1116.527357,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",60234,1,44,297,1,100,1,44,0,0,1133.915203,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",62717,1,44,299,1,100,1,44,0,0,1143.002102,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",49221,1,44,301,1,100,1,44,0,0,1155.953634,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54697,1,44,303,1,100,1,44,0,0,1166.563336,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63066,1,44,305,1,100,1,44,0,0,1173.830682,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54052,1,44,307,1,100,1,44,0,0,1183.521362,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63267,1,44,309,1,100,1,44,0,0,1194.500283,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",61260,1,44,311,1,100,1,44,0,0,1204.934865,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63891,1,44,313,1,100,1,44,0,0,1214.881832,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54133,1,44,315,1,100,1,44,0,0,1226.387212,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",65433,1,44,317,1,100,1,44,0,0,1233.695478,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",50266,1,44,319,1,100,1,44,0,0,1246.901589,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",64418,1,44,321,1,100,1,44,0,0,1252.90068,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",55449,1,44,323,1,100,1,44,0,0,1265.814192,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",54257,1,44,325,1,100,1,44,0,0,1273.844786,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",59187,1,44,327,1,100,1,44,0,0,1284.315709,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",63211,1,44,329,1,100,1,44,0,0,1295.257007,0,"",""
"fe80::64c3:44e3:5490:3e06",5683,"fe80::b8d0:aa3c:be56:a8dc",53124,1,44,331,1,100,1,44,0,0,1307.739691,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",50221,1,43,1,1,100,1,43,0,0,15.353048,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",61292,1,43,3,1,100,1,43,0,0,25.679519,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",61467,1,42,5,1,100,1,42,0,0,35.272096,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",49395,1,43,7,1,100,1,43,0,0,44.123944,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",52114,1,43,9,1,100,1,43,0,0,56.393305,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",54687,1,43,11,1,100,1,43,0,0,67.216696,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",64134,1,43,13,1,100,1,43,0,0,77.182399,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",55702,1,43,15,1,100,1,43,0,0,85.640922,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",60577,1,43,17,1,100,1,43,0,0,94.530974,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",52169,1,43,19,1,100,1,43,0,0,102.56346,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",58604,1,43,21,1,100,1,43,0,0,115.125511,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",49417,1,43,23,1,100,1,43,0,0,125.931327,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",65135,1,43,25,1,100,1,43,0,0,137.261892,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",55489,1,43,27,1,100,1,43,0,0,146.815533,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",51993,1,43,29,1,100,1,43,0,0,156.506671,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",52584,1,43,31,1,100,1,43,0,0,165.640286,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",59972,1,43,33,1,100,1,43,0,0,172.630473,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",63021,1,43,35,1,100,1,43,0,0,186.632512,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",54163,1,43,37,1,100,1,43,0,0,197.397531,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",61216,1,43,39,1,100,1,43,0,0,204.62948,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",58208,1,43,41,1,100,1,43,0,0,216.584149,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",62281,1,43,43,1,100,1,43,0,0,226.27431,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",60818,1,43,45,1,100,1,43,0,0,237.10057,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",51581,1,43,47,1,100,1,43,0,0,246.106515,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",59329,1,43,49,1,100,1,43,0,0,255.327736,0,"",""
"fe80::64ff:2359:2b81:d157",5683,"fe80::b8d0:aa3c:be56:a8dc",63209,1,43,51,1,100,1,43,0,0,266.894023,0,"",""
